Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,regular customer,Previously Canceled reservations,Previously Not Canceled reservations,average price,special requests,booking status,reservation_year,reservation_month,average_price_zscore
INN06004,3,0,2,2,Meal Plan 1,0,Room_Type 1,55.0,Online,0,0,0,130.05,2,Not_Canceled,2018,4,0.758666609902389
INN06005,2,0,0,4,Meal Plan 1,0,Room_Type 4,29.0,Online,0,0,0,120.35,0,Canceled,2018,4,0.48216227032287223
INN06006,2,0,2,1,Meal Plan 1,0,Room_Type 1,194.0,Online,0,0,0,106.2,1,Canceled,2018,4,0.07880800176100075
INN06007,2,0,0,4,Not Selected,0,Room_Type 1,49.0,Online,0,0,0,74.8,2,Canceled,2018,11,-0.8162679016201141
INN06008,2,0,1,4,Meal Plan 1,0,Room_Type 1,275.0,Online,0,0,0,90.0,0,Canceled,2018,10,-0.38298275093881007
INN06009,2,0,2,2,Not Selected,0,Room_Type 1,224.0,Online,0,0,0,80.75,0,Canceled,2018,8,-0.6466595696099983
INN06010,2,1,1,2,Not Selected,0,Room_Type 1,18.0,Online,0,0,0,112.72,1,Not_Canceled,2018,9,0.2646645269216652
INN06011,1,0,0,1,Meal Plan 1,0,Room_Type 5,4.0,Offline,0,0,0,144.8,0,Not_Canceled,2018,5,1.179124239675365
INN06012,2,0,0,2,Not Selected,0,Room_Type 1,135.0,Online,0,0,0,99.0,1,Not_Canceled,2018,7,-0.12643233277224855
INN06013,2,0,2,3,Meal Plan 1,0,Room_Type 4,14.0,Online,0,0,0,125.2,0,Canceled,2018,4,0.6204144401126306
INN06014,2,0,2,1,Not Selected,0,Room_Type 1,89.0,Online,0,0,0,79.5,1,Not_Canceled,2018,4,-0.6822915721331319
INN06015,2,0,1,3,Meal Plan 1,0,Room_Type 1,103.0,Online,0,0,0,188.5,2,Not_Canceled,2018,11,2.4248190478841134
INN06016,2,0,0,1,Meal Plan 2,0,Room_Type 1,184.0,Online,0,0,0,139.5,1,Canceled,2018,8,1.0280445489772783
INN06017,3,0,2,3,Meal Plan 1,0,Room_Type 4,23.0,Online,0,0,0,146.2,3,Not_Canceled,2018,4,1.2190320825012737
INN06018,2,0,2,1,Meal Plan 2,0,Room_Type 1,150.0,Offline,0,0,0,101.0,0,Not_Canceled,2018,1,-0.06942112873523487
INN06019,2,0,0,1,Meal Plan 1,0,Room_Type 1,50.0,Online,0,0,0,99.0,1,Not_Canceled,2018,3,-0.12643233277224855
INN06020,2,0,0,1,Meal Plan 1,0,Room_Type 1,23.0,Online,0,0,0,91.0,0,Canceled,2018,2,-0.35447714892030324
INN06021,2,0,1,2,Meal Plan 1,0,Room_Type 1,33.0,Online,0,0,0,135.9,1,Canceled,2018,8,0.9254243817106539
INN06022,3,0,0,2,Meal Plan 1,0,Room_Type 4,67.0,Online,0,0,0,142.2,1,Canceled,2018,7,1.1050096744272464
INN06023,1,0,0,1,Meal Plan 1,0,Room_Type 1,2.0,Online,0,0,0,163.0,0,Not_Canceled,2018,9,1.697926196412189
INN06024,2,0,2,3,Meal Plan 1,0,Room_Type 4,51.0,Offline,0,0,0,60.0,0,Not_Canceled,2017,11,-1.2381508114940152
INN06025,2,0,0,1,Meal Plan 2,0,Room_Type 1,55.0,Offline,0,0,0,104.0,0,Not_Canceled,2018,4,0.016095677320285637
INN06026,2,0,0,3,Meal Plan 1,0,Room_Type 1,213.0,Online,0,0,0,130.0,0,Canceled,2018,6,0.7572413298014633
INN06027,2,0,0,2,Meal Plan 1,0,Room_Type 2,5.802118375377063,Online,0,0,0,106.7,1,Canceled,2018,10,0.09306080277025418
INN06028,2,1,1,3,Meal Plan 1,0,Room_Type 1,83.0,Online,0,0,0,123.75,0,Canceled,2018,7,0.5790813171857956
INN06029,2,0,1,2,Meal Plan 2,0,Room_Type 1,116.0,Online,0,0,0,96.05,0,Canceled,2017,9,-0.2105238587268438
INN06030,2,1,1,2,Meal Plan 1,0,Room_Type 4,28.0,Online,0,0,0,121.33,2,Not_Canceled,2018,4,0.5100977603010091
INN06031,1,0,1,3,Meal Plan 1,0,Room_Type 1,3.0,Online,0,0,0,81.6,2,Not_Canceled,2018,12,-0.6224298078942676
INN06032,2,0,1,2,Meal Plan 1,0,Room_Type 1,12.0,Offline,0,0,0,105.0,0,Not_Canceled,2018,6,0.044601279338792474
INN06033,2,0,1,3,Meal Plan 1,0,Room_Type 4,7.0,Online,0,0,0,124.0,1,Not_Canceled,2018,3,0.5862077176904223
INN06034,2,0,2,1,Meal Plan 1,0,Room_Type 1,275.0,Online,0,0,0,106.2,0,Canceled,2018,10,0.07880800176100075
INN06035,2,0,2,3,Meal Plan 1,0,Room_Type 1,78.0,Online,0,0,0,107.1,1,Not_Canceled,2018,7,0.10446304357765666
INN06036,2,0,0,3,Meal Plan 1,0,Room_Type 1,271.0,Online,0,0,0,101.33,1,Canceled,2018,9,-0.060014280069127665
INN06037,2,0,0,4,Not Selected,0,Room_Type 1,2.0,Online,0,0,0,80.0,1,Not_Canceled,2018,1,-0.6680387711238784
INN06038,1,0,0,1,Meal Plan 1,1,Room_Type 1,0.0,Corporate,1,0,2,65.0,0,Not_Canceled,2018,4,-1.095622801401481
INN06039,2,0,0,2,Meal Plan 1,0,Room_Type 1,11.0,Online,0,0,0,70.07,0,Not_Canceled,2018,1,-0.9510993991676515
INN06040,1,0,2,4,Meal Plan 1,0,Room_Type 1,69.0,Online,0,0,0,120.0,0,Canceled,2018,6,0.472185309616395
INN06041,2,0,1,0,Not Selected,0,Room_Type 1,6.0,Online,0,0,0,89.0,0,Canceled,2018,4,-0.4114883529573169
INN06042,1,0,4,8,Meal Plan 1,0,Room_Type 1,5.730099782973574,Online,0,0,0,73.95,0,Canceled,2018,12,-0.8404976633358446
INN06043,1,0,2,1,Meal Plan 1,0,Room_Type 1,6.0,Offline,0,0,0,37.33,0,Not_Canceled,2017,11,-1.8843728092535652
INN06044,3,0,1,0,Meal Plan 1,1,Room_Type 4,4.0,Online,0,0,0,184.0,0,Not_Canceled,2018,8,2.2965438388008326
INN06045,2,0,1,3,Meal Plan 1,0,Room_Type 1,6.0,Online,0,0,0,88.35,1,Not_Canceled,2018,12,-0.4300169942693465
INN06046,1,0,0,1,Meal Plan 1,0,Room_Type 4,6.0,Corporate,0,0,0,110.0,0,Not_Canceled,2018,5,0.18712928943132665
INN06047,2,0,1,3,Meal Plan 1,0,Room_Type 1,212.0,Online,0,0,0,90.95,1,Not_Canceled,2018,8,-0.3559024290212285
INN06048,1,0,0,3,Meal Plan 1,0,Room_Type 1,191.0,Offline,0,0,0,95.0,0,Not_Canceled,2018,6,-0.24045474084627588
INN06049,2,0,0,1,Not Selected,0,Room_Type 1,27.0,Online,0,0,0,90.0,0,Not_Canceled,2018,3,-0.38298275093881007
INN06050,2,0,0,3,Meal Plan 1,0,Room_Type 1,12.0,Online,0,0,0,134.33,2,Not_Canceled,2018,7,0.8806705865415984
INN06051,2,0,1,2,Meal Plan 1,0,Room_Type 1,29.0,Online,0,0,0,109.2,1,Not_Canceled,2018,4,0.16432480781652126
INN06052,1,0,0,1,Meal Plan 1,0,Room_Type 1,15.0,Corporate,0,0,0,81.0,0,Not_Canceled,2018,2,-0.6395331691053716
INN06053,1,0,1,0,Meal Plan 1,0,Room_Type 1,24.0,Corporate,0,0,0,65.0,0,Not_Canceled,2017,11,-1.095622801401481
INN06054,3,0,0,2,Meal Plan 1,0,Room_Type 4,142.0,Online,0,0,0,128.7,1,Not_Canceled,2018,7,0.7201840471774041
INN06055,1,0,1,2,Meal Plan 1,0,Room_Type 5,192.0,Corporate,0,0,0,106.0,0,Canceled,2018,9,0.07310688135729931
INN06056,2,0,1,2,Not Selected,0,Room_Type 1,57.0,Online,0,0,0,77.85,0,Canceled,2018,6,-0.7293258154636683
INN06057,2,2,0,2,Meal Plan 1,0,Room_Type 6,59.0,Online,0,0,0,134.62,1,Not_Canceled,2018,12,0.8889372111269651
INN06058,2,0,1,3,Meal Plan 1,0,Room_Type 1,105.0,Offline,0,0,0,96.9,5,Not_Canceled,2018,9,-0.18629409701111274
INN06059,2,0,2,2,Meal Plan 1,0,Room_Type 4,33.0,Online,0,0,0,61.75,1,Not_Canceled,2018,2,-1.188266007961628
INN06060,2,0,0,2,Meal Plan 1,0,Room_Type 1,17.0,Offline,0,0,0,48.0,0,Not_Canceled,2017,10,-1.580218035716097
INN06061,2,0,0,2,Meal Plan 1,0,Room_Type 1,57.0,Online,0,0,0,80.3,0,Not_Canceled,2018,3,-0.6594870905183264
INN06062,2,0,1,4,Meal Plan 1,0,Room_Type 1,148.0,Offline,0,0,0,67.0,0,Not_Canceled,2017,12,-1.0386115973644672
INN06063,2,0,2,5,Meal Plan 1,0,Room_Type 1,196.0,Online,0,0,0,55.96,2,Not_Canceled,2017,8,-1.3533134436487828
INN06064,2,0,1,1,Not Selected,0,Room_Type 1,7.0,Online,0,0,0,140.0,1,Not_Canceled,2018,10,1.0422973499865318
INN06065,2,0,0,4,Meal Plan 1,0,Room_Type 1,120.0,Online,0,0,0,114.3,0,Canceled,2018,8,0.309703378110906
INN06066,2,0,1,2,Meal Plan 1,0,Room_Type 4,63.0,Online,0,0,0,149.4,2,Not_Canceled,2018,9,1.310250008960496
INN06067,2,0,1,1,Meal Plan 1,0,Room_Type 1,1.0,Online,0,0,0,88.43,1,Not_Canceled,2018,3,-0.4277365461078656
INN06068,2,0,1,2,Meal Plan 1,0,Room_Type 1,143.0,Offline,0,0,0,59.5,0,Not_Canceled,2018,3,-1.2524036125032685
INN06069,2,0,1,1,Not Selected,0,Room_Type 1,24.0,Online,0,0,0,107.1,0,Canceled,2018,9,0.10446304357765666
INN06070,1,0,0,1,Meal Plan 1,0,Room_Type 1,6.0,Corporate,0,0,0,65.0,0,Not_Canceled,2017,12,-1.095622801401481
INN06071,1,0,0,3,Meal Plan 1,0,Room_Type 4,11.0,Corporate,0,0,0,90.0,0,Not_Canceled,2018,6,-0.38298275093881007
INN06072,2,0,0,3,Meal Plan 1,0,Room_Type 4,63.0,Online,0,0,0,140.4,0,Canceled,2018,5,1.0536995907939346
INN06073,2,0,0,3,Not Selected,0,Room_Type 1,20.0,Online,0,0,0,113.33,3,Not_Canceled,2018,11,0.28205294415295434
INN06074,2,0,1,2,Meal Plan 1,0,Room_Type 1,147.0,Online,0,0,0,89.25,0,Not_Canceled,2017,10,-0.4043619524526902
INN06075,2,0,0,1,Meal Plan 1,0,Room_Type 1,92.0,Online,0,0,0,76.5,1,Canceled,2017,7,-0.7678083781886523
INN06076,2,0,0,3,Not Selected,0,Room_Type 1,148.0,Online,0,0,0,79.2,2,Canceled,2018,12,-0.6908432527386837
INN06077,2,0,2,2,Meal Plan 1,0,Room_Type 2,96.0,Online,0,0,0,112.01,0,Canceled,2018,5,0.24442554948852555
INN06078,2,0,0,2,Not Selected,0,Room_Type 1,7.0,Online,0,0,0,148.0,0,Not_Canceled,2018,8,1.2703421661345864
INN06079,2,0,1,2,Meal Plan 1,0,Room_Type 1,1.0,Online,0,0,0,106.0,2,Not_Canceled,2017,8,0.07310688135729931
INN06080,2,0,1,1,Meal Plan 1,0,Room_Type 1,51.0,Online,0,0,0,135.9,2,Not_Canceled,2018,9,0.9254243817106539
INN06081,2,0,2,0,Meal Plan 2,0,Room_Type 1,5.958424693029782,Online,0,0,0,109.0,0,Canceled,2018,10,0.15862368741281982
INN06082,2,0,0,2,Meal Plan 2,0,Room_Type 1,273.0,Online,0,0,0,109.0,0,Canceled,2017,7,0.15862368741281982
INN06083,2,0,1,4,Meal Plan 1,0,Room_Type 1,135.0,Online,0,0,0,80.75,2,Canceled,2018,9,-0.6466595696099983
INN06084,2,0,0,1,Not Selected,0,Room_Type 1,4.0,Online,0,0,0,79.0,0,Not_Canceled,2018,2,-0.6965443731423853
INN06085,2,0,0,2,Not Selected,0,Room_Type 1,0.0,Online,0,0,0,117.04,1,Not_Canceled,2017,9,0.38780872764161495
INN06086,1,0,0,1,Meal Plan 1,0,Room_Type 1,1.0,Online,0,0,0,103.0,1,Not_Canceled,2018,3,-0.012409924698221199
INN06087,1,0,0,2,Meal Plan 1,1,Room_Type 1,6.0,Online,0,0,0,129.0,3,Not_Canceled,2017,10,0.7287357277829565
INN06088,2,0,0,3,Meal Plan 2,0,Room_Type 1,36.0,Offline,0,0,0,112.0,0,Not_Canceled,2017,10,0.24414049346834032
INN06089,2,0,2,3,Meal Plan 1,0,Room_Type 1,272.0,Online,0,0,0,90.1,0,Canceled,2018,7,-0.38013219073695953
INN06090,2,2,0,1,Meal Plan 1,0,Room_Type 6,5.0,Online,0,0,0,231.000001,2,Not_Canceled,2018,7,3.6363071621762555
INN06091,1,0,1,0,Meal Plan 1,0,Room_Type 1,13.0,Online,0,0,0,96.0,0,Not_Canceled,2018,12,-0.21194913882776906
INN06092,2,1,2,3,Meal Plan 1,0,Room_Type 1,28.0,Online,0,0,0,158.86,1,Not_Canceled,2018,7,1.5799130040555711
INN06093,2,0,1,2,Meal Plan 1,0,Room_Type 1,52.0,Online,0,0,0,94.5,3,Not_Canceled,2017,10,-0.2547075418555293
INN06094,2,0,2,3,Meal Plan 1,0,Room_Type 4,85.0,Online,0,0,0,97.75,0,Canceled,2018,3,-0.16206433529538208
INN06095,2,0,0,2,Meal Plan 1,0,Room_Type 1,5.762051382780177,Online,0,0,0,120.0,0,Canceled,2018,9,0.472185309616395
INN06096,2,0,1,2,Meal Plan 1,0,Room_Type 1,32.0,Online,0,0,0,83.9,1,Not_Canceled,2018,2,-0.5568669232517016
INN06097,2,0,0,1,Meal Plan 1,0,Room_Type 4,3.0,Online,0,0,0,106.0,1,Not_Canceled,2018,2,0.07310688135729931
INN06098,2,0,2,2,Meal Plan 1,0,Room_Type 2,160.0,Online,0,0,0,103.22,1,Canceled,2018,6,-0.006138692254149727
INN06099,2,0,1,0,Meal Plan 2,0,Room_Type 1,5.68697535633982,Online,0,0,0,112.5,0,Not_Canceled,2018,12,0.25839329447759374
INN06100,2,0,4,6,Meal Plan 2,0,Room_Type 1,163.0,Offline,0,0,0,72.25,1,Not_Canceled,2018,8,-0.8889571867673064
INN06101,2,0,2,3,Meal Plan 1,0,Room_Type 1,167.0,Online,0,0,0,85.0,2,Not_Canceled,2018,11,-0.5255107610313442
INN06102,1,0,2,1,Meal Plan 1,0,Room_Type 1,59.0,Online,0,0,0,80.75,1,Not_Canceled,2017,9,-0.6466595696099983
INN06103,2,0,1,3,Meal Plan 1,0,Room_Type 2,101.0,Online,0,0,0,77.78,1,Not_Canceled,2018,4,-0.7313212076049636
INN06104,2,0,0,2,Meal Plan 1,0,Room_Type 1,245.0,Online,0,0,0,75.0,0,Canceled,2018,6,-0.8105667812164126
INN06105,1,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Corporate,0,0,0,64.0,1,Not_Canceled,2018,11,-1.1241284034199879
INN06106,2,0,0,3,Meal Plan 1,0,Room_Type 1,157.0,Offline,0,0,0,68.0,0,Not_Canceled,2018,12,-1.0101059953459604
INN06107,1,0,2,5,Meal Plan 1,0,Room_Type 2,20.0,Offline,0,0,0,85.5,1,Not_Canceled,2017,9,-0.5112579600220908
INN06108,2,0,2,1,Not Selected,0,Room_Type 1,0.0,Online,0,0,0,129.0,2,Not_Canceled,2018,6,0.7287357277829565
INN06109,2,0,0,1,Not Selected,0,Room_Type 1,2.0,Online,0,0,0,60.83,1,Not_Canceled,2018,2,-1.2144911618186545
INN06110,1,0,1,0,Meal Plan 1,0,Room_Type 1,0.0,Corporate,1,0,15,65.0,1,Not_Canceled,2018,4,-1.095622801401481
INN06111,2,0,0,2,Meal Plan 1,0,Room_Type 1,68.0,Offline,0,0,0,65.0,0,Not_Canceled,2017,9,-1.095622801401481
INN06112,2,0,0,1,Not Selected,0,Room_Type 1,0.0,Online,0,0,0,67.5,1,Not_Canceled,2018,1,-1.0243587963552139
INN06113,2,0,1,2,Not Selected,0,Room_Type 1,18.0,Online,0,0,0,82.13,1,Not_Canceled,2018,10,-0.607321838824459
INN06114,2,0,2,1,Meal Plan 1,0,Room_Type 4,10.0,Online,0,0,0,166.0,1,Not_Canceled,2018,7,1.7834430024677095
INN06115,2,0,2,4,Meal Plan 1,0,Room_Type 1,5.676753802268282,Online,0,0,0,80.75,2,Not_Canceled,2018,12,-0.6466595696099983
INN06116,2,0,1,2,Meal Plan 1,0,Room_Type 4,154.0,Offline,0,0,0,62.0,1,Not_Canceled,2018,2,-1.1811396074570015
INN06117,2,0,0,1,Meal Plan 1,0,Room_Type 1,9.0,Online,0,0,0,139.0,1,Not_Canceled,2018,7,1.013791747968025
INN06118,2,0,0,3,Meal Plan 1,0,Room_Type 1,41.0,Online,0,0,0,132.67,2,Not_Canceled,2018,10,0.8333512871908763
INN06119,2,0,0,1,Meal Plan 1,0,Room_Type 4,54.0,Online,0,0,0,132.3,1,Not_Canceled,2018,9,0.8228042144440294
INN06120,2,0,0,3,Meal Plan 1,0,Room_Type 1,274.0,Online,0,0,0,107.0,2,Canceled,2018,8,0.10161248337580614
INN06121,2,0,1,2,Meal Plan 1,0,Room_Type 1,186.0,Offline,0,0,0,80.0,0,Not_Canceled,2018,4,-0.6680387711238784
INN06122,2,0,0,1,Not Selected,0,Room_Type 1,0.0,Online,0,0,0,61.68,0,Not_Canceled,2018,7,-1.1902614001029237
INN06123,2,0,1,2,Meal Plan 1,0,Room_Type 1,273.0,Online,0,0,0,95.0,0,Canceled,2018,5,-0.24045474084627588
INN06124,2,0,1,2,Not Selected,0,Room_Type 1,49.0,Online,0,0,0,111.0,1,Not_Canceled,2018,10,0.21563489144983347
INN06125,2,0,0,3,Meal Plan 1,0,Room_Type 1,271.0,Online,0,0,0,101.33,1,Canceled,2018,9,-0.060014280069127665
INN06126,2,0,1,3,Meal Plan 1,0,Room_Type 1,76.0,Offline,0,0,0,116.28,0,Not_Canceled,2018,6,0.3661444701075496
INN06127,2,0,0,4,Not Selected,0,Room_Type 1,5.0,Online,0,0,0,134.0,0,Canceled,2018,6,0.8712637378754907
INN06128,2,0,0,3,Meal Plan 1,0,Room_Type 4,74.0,Online,0,0,0,89.3,1,Not_Canceled,2018,3,-0.40293667235176495
INN06129,1,0,0,3,Meal Plan 1,0,Room_Type 1,5.817111159963204,Offline,0,0,0,80.0,0,Not_Canceled,2018,10,-0.6680387711238784
INN06130,2,0,1,3,Meal Plan 1,0,Room_Type 4,123.0,Online,0,0,0,105.61,2,Not_Canceled,2018,12,0.061989696570081625
INN06131,1,0,0,4,Meal Plan 1,0,Room_Type 1,33.0,Online,0,0,0,89.78,1,Canceled,2017,10,-0.38925398338288153
INN06132,1,0,2,4,Meal Plan 1,0,Room_Type 1,69.0,Online,0,0,0,120.0,0,Canceled,2018,6,0.472185309616395
INN06133,2,0,2,1,Meal Plan 1,0,Room_Type 1,193.0,Online,0,0,0,70.44,0,Canceled,2018,7,-0.9405523264208038
INN06134,2,0,2,2,Meal Plan 1,0,Room_Type 1,179.0,Online,0,0,0,113.4,0,Canceled,2018,9,0.28404833629425
INN06135,2,0,1,2,Meal Plan 1,0,Room_Type 1,66.0,Online,0,0,0,126.9,0,Canceled,2018,6,0.6688739635440923
INN06136,3,0,0,2,Meal Plan 1,0,Room_Type 1,109.0,Online,0,0,0,159.3,1,Not_Canceled,2018,6,1.592455468943714
INN06137,2,0,2,1,Meal Plan 2,0,Room_Type 1,131.0,Offline,0,0,0,94.5,0,Not_Canceled,2017,8,-0.2547075418555293
INN06138,2,0,0,3,Meal Plan 1,0,Room_Type 1,111.0,Offline,0,0,0,96.67,0,Not_Canceled,2018,6,-0.19285038547536942
INN06139,2,0,2,2,Meal Plan 1,0,Room_Type 4,92.0,Online,0,0,0,149.4,0,Canceled,2018,9,1.310250008960496
INN06140,2,0,0,3,Not Selected,0,Room_Type 1,252.0,Online,1,0,1,85.5,3,Not_Canceled,2018,10,-0.5112579600220908
INN06141,1,0,0,2,Meal Plan 1,0,Room_Type 1,91.0,Corporate,1,1,9,65.0,0,Not_Canceled,2018,9,-1.095622801401481
INN06142,2,0,2,3,Meal Plan 1,0,Room_Type 4,71.0,Online,0,0,0,122.4,1,Not_Canceled,2018,7,0.5405987544608115
INN06143,2,1,0,4,Meal Plan 1,0,Room_Type 1,35.0,Online,0,0,0,149.0,2,Not_Canceled,2018,10,1.2988477681530932
INN06144,3,0,1,3,Meal Plan 1,0,Room_Type 4,60.0,Online,0,0,0,130.48,0,Not_Canceled,2018,4,0.7709240187703463
INN06145,2,0,1,3,Meal Plan 1,0,Room_Type 1,16.0,Online,0,0,0,111.75,2,Not_Canceled,2017,10,0.23701409296371362
INN06146,2,0,2,5,Meal Plan 1,0,Room_Type 1,159.0,Online,0,0,0,106.74,1,Canceled,2018,7,0.09420102685099423
INN06147,2,0,0,2,Meal Plan 1,0,Room_Type 4,10.0,Online,0,0,0,131.0,1,Canceled,2018,4,0.7857469318199702
INN06148,2,2,2,3,Not Selected,0,Room_Type 6,1.0,Online,0,0,0,153.0,1,Not_Canceled,2017,8,1.4128701762271205
INN06149,1,0,2,7,Meal Plan 1,0,Room_Type 4,28.0,Online,0,0,0,101.78,0,Canceled,2018,2,-0.04718675916079951
INN06150,1,0,0,2,Meal Plan 1,0,Room_Type 1,5.0,Corporate,1,0,6,65.0,0,Not_Canceled,2018,10,-1.095622801401481
INN06151,2,0,0,3,Meal Plan 1,0,Room_Type 1,41.0,Online,0,0,0,105.3,0,Not_Canceled,2018,4,0.05315295994434444
INN06152,3,0,1,5,Meal Plan 1,0,Room_Type 4,123.0,Online,0,0,0,162.0,1,Canceled,2018,9,1.6694205943936822
INN06153,2,0,2,5,Meal Plan 1,0,Room_Type 1,41.0,Online,0,0,0,135.9,0,Canceled,2018,8,0.9254243817106539
INN06154,2,0,0,1,Meal Plan 1,0,Room_Type 1,85.0,Online,0,0,0,90.9,3,Not_Canceled,2018,10,-0.3573277091221537
INN06155,1,0,0,1,Meal Plan 2,0,Room_Type 1,55.0,Online,0,0,0,1e-06,0,Not_Canceled,2018,4,-2.9484869040988233
INN06156,2,0,0,3,Meal Plan 1,1,Room_Type 4,34.0,Online,0,0,0,160.2,1,Not_Canceled,2018,10,1.6181105107603695
INN06157,1,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Online,0,0,0,101.0,0,Not_Canceled,2017,11,-0.06942112873523487
INN06158,2,0,1,1,Not Selected,0,Room_Type 1,24.0,Online,0,0,0,107.1,0,Canceled,2018,9,0.10446304357765666
INN06159,2,0,1,3,Not Selected,0,Room_Type 1,107.0,Online,0,0,0,118.8,1,Canceled,2018,9,0.4379785871941867
INN06160,2,2,0,2,Meal Plan 1,0,Room_Type 6,11.0,Online,0,0,0,153.0,2,Not_Canceled,2017,8,1.4128701762271205
INN06161,2,0,0,3,Meal Plan 1,0,Room_Type 1,5.720311776607412,Online,0,0,0,89.0,0,Canceled,2018,11,-0.4114883529573169
INN06162,2,0,2,2,Meal Plan 1,0,Room_Type 4,50.0,Online,0,0,0,82.45,0,Canceled,2018,3,-0.5982000461785366
INN06163,2,0,1,2,Meal Plan 1,0,Room_Type 4,94.0,Online,0,0,0,90.08,0,Not_Canceled,2018,4,-0.3807023027773296
INN06164,2,0,0,2,Meal Plan 1,0,Room_Type 1,16.0,Offline,0,0,0,87.0,0,Not_Canceled,2018,2,-0.46849955699433055
INN06165,2,0,1,3,Meal Plan 1,0,Room_Type 1,24.0,Online,0,0,0,107.1,1,Not_Canceled,2018,6,0.10446304357765666
INN06166,2,0,2,2,Not Selected,0,Room_Type 1,174.0,Online,0,0,0,109.65,0,Canceled,2018,9,0.17715232872484943
INN06167,2,0,1,3,Meal Plan 1,1,Room_Type 1,71.0,Online,0,0,0,105.3,1,Not_Canceled,2017,12,0.05315295994434444
INN06168,1,0,5,11,Meal Plan 1,0,Room_Type 1,5.0,Aviation,0,0,0,95.0,0,Canceled,2018,4,-0.24045474084627588
INN06169,1,0,0,2,Not Selected,0,Room_Type 1,25.0,Online,0,0,0,104.0,0,Not_Canceled,2018,6,0.016095677320285637
INN06170,1,0,2,0,Meal Plan 1,0,Room_Type 1,23.0,Online,0,0,0,96.0,1,Not_Canceled,2018,12,-0.21194913882776906
INN06171,2,0,1,3,Meal Plan 1,0,Room_Type 4,8.0,Online,0,0,0,58.41,0,Not_Canceled,2017,12,-1.283474718703441
INN06172,2,0,0,2,Not Selected,0,Room_Type 1,44.0,Online,0,0,0,89.1,1,Canceled,2018,6,-0.40863779275546636
INN06173,2,0,1,0,Meal Plan 1,0,Room_Type 1,18.0,Offline,0,0,0,80.0,0,Not_Canceled,2018,12,-0.6680387711238784
INN06174,2,0,2,5,Not Selected,0,Room_Type 1,50.0,Online,0,0,0,63.75,0,Canceled,2018,3,-1.1312548039246144
INN06175,1,0,0,1,Meal Plan 1,1,Room_Type 1,6.0,Corporate,1,0,1,67.0,1,Not_Canceled,2018,12,-1.0386115973644672
INN06176,2,0,1,2,Not Selected,0,Room_Type 1,10.0,Online,0,0,0,79.0,0,Canceled,2018,3,-0.6965443731423853
INN06177,2,0,1,5,Meal Plan 1,1,Room_Type 1,103.0,Online,0,0,0,114.3,1,Not_Canceled,2018,7,0.309703378110906
INN06178,2,0,0,2,Not Selected,0,Room_Type 1,29.0,Online,0,0,0,75.05,0,Canceled,2018,2,-0.8091415011154873
INN06179,2,0,2,3,Meal Plan 1,0,Room_Type 1,63.0,Online,0,0,0,105.3,1,Not_Canceled,2018,7,0.05315295994434444
INN06180,3,0,1,3,Meal Plan 1,0,Room_Type 4,6.0,Online,0,0,0,130.0,2,Not_Canceled,2018,2,0.7572413298014633
INN06181,2,0,0,3,Meal Plan 1,0,Room_Type 1,12.0,Corporate,0,0,0,65.0,0,Not_Canceled,2017,8,-1.095622801401481
INN06182,1,0,0,1,Meal Plan 1,0,Room_Type 1,99.0,Corporate,0,0,0,81.0,0,Not_Canceled,2018,2,-0.6395331691053716
INN06183,2,0,0,3,Meal Plan 1,0,Room_Type 1,33.0,Online,0,0,0,126.9,0,Canceled,2018,3,0.6688739635440923
INN06184,2,1,0,1,Meal Plan 1,0,Room_Type 1,11.0,Online,0,0,0,150.0,1,Canceled,2018,11,1.3273533701716
INN06185,2,0,2,1,Meal Plan 1,0,Room_Type 1,225.0,Online,0,0,0,74.15,1,Not_Canceled,2018,10,-0.8347965429321432
INN06186,1,0,1,3,Meal Plan 1,0,Room_Type 1,35.0,Offline,0,0,0,63.75,0,Not_Canceled,2018,12,-1.1312548039246144
INN06187,2,0,2,5,Meal Plan 1,0,Room_Type 4,38.0,Online,0,0,0,146.96,0,Canceled,2018,9,1.2406963400353395
INN06188,2,1,0,1,Meal Plan 1,0,Room_Type 1,91.0,Online,0,0,0,121.5,2,Canceled,2018,10,0.5149437126441553
INN06189,2,0,2,4,Meal Plan 1,0,Room_Type 1,85.0,Online,0,0,0,108.3,1,Not_Canceled,2018,6,0.13866976599986494
INN06190,2,0,0,4,Meal Plan 1,0,Room_Type 1,81.0,Online,0,0,0,110.8,3,Not_Canceled,2017,12,0.20993377104613203
INN06191,2,0,0,4,Meal Plan 1,0,Room_Type 4,5.680172609017068,Online,0,0,0,86.7,0,Canceled,2018,12,-0.47705123759988255
INN06192,1,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Corporate,0,0,0,89.0,0,Not_Canceled,2018,5,-0.4114883529573169
INN06193,2,0,0,4,Meal Plan 1,0,Room_Type 4,5.0,Online,0,0,0,76.58,0,Not_Canceled,2017,11,-0.7655279300271718
INN06194,2,0,0,1,Meal Plan 1,0,Room_Type 1,66.0,Online,0,0,0,105.3,2,Not_Canceled,2018,4,0.05315295994434444
